2025-07-11 14:21:30.494 | WARNING  | core.routing:verify_active_session:53 - verify_active_session: 用户 'zhouxiang'在SessionStateManager中未找到。可能是会话已过期被清理。
2025-07-11 15:52:26.989 | INFO     | database.filebase:_scan_new_directory:233 - 在新目录 /media/zhouxiang/FC7C74827C743A0A/Projects1/2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/亿能220千伏变电站110千伏间隔保护改造工程 中找到 14 个文件需要处理。
2025-07-11 15:52:26.991 | INFO     | database.filebase:_scan_new_directory:255 - 新目录扫描完成: /media/zhouxiang/FC7C74827C743A0A/Projects1/2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/亿能220千伏变电站110千伏间隔保护改造工程
2025-07-11 15:52:26.992 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/亿能220千伏变电站110千伏间隔保护改造工程/B2023-10.4C-A-00-图纸目录.pdf
2025-07-11 15:52:26.993 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/亿能220千伏变电站110千伏间隔保护改造工程/B2023-10.4C-A-01 亿能220千伏变电站110千伏间隔保护改造工程 初步设计说明书.docx
2025-07-11 15:52:26.993 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/亿能220千伏变电站110千伏间隔保护改造工程/B2023-10.4C-A-02 主要设备材料清册.docx
2025-07-11 15:52:26.994 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/亿能220千伏变电站110千伏间隔保护改造工程/B2023-10.4C-A-03-2023年盐城市滨海县35千伏及以上电网地理接线图.pdf
2025-07-11 15:52:26.995 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/亿能220千伏变电站110千伏间隔保护改造工程/B2023-10.4C-A-04-2025年盐城市滨海县35千伏及以上电网地理接线图.pdf
2025-07-11 15:52:26.995 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/亿能220千伏变电站110千伏间隔保护改造工程/B2023-10.4C-A-05-亿能变110kV主接线.pdf
2025-07-11 15:52:26.996 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/亿能220千伏变电站110千伏间隔保护改造工程/B2023-10.4C-A-06-亿能变110kV平面布置图.pdf
2025-07-11 15:52:26.997 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/亿能220千伏变电站110千伏间隔保护改造工程/B2023-10.4C-A-07-亿能变110kV通亿线间隔断面图.pdf
2025-07-11 15:52:26.998 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/亿能220千伏变电站110千伏间隔保护改造工程/B2023-10.4C-A-08-二次设备室平面布置图.pdf
2025-07-11 15:52:26.999 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/亿能220千伏变电站110千伏间隔保护改造工程/B2023-10.4C-A-09-系统继电保护配置图.pdf
2025-07-11 15:52:26.999 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/亿能220千伏变电站110千伏间隔保护改造工程/B2023-10.4C-A-10-基础平面布置图.pdf
2025-07-11 15:52:27.000 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/亿能220千伏变电站110千伏间隔保护改造工程/B2023-10.4C-A-11-光缆路径示意图.pdf
2025-07-11 15:52:27.001 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/亿能220千伏变电站110千伏间隔保护改造工程/B2023-10.4C-A-12-光缆熔接示意图.pdf
2025-07-11 15:52:27.001 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/亿能220千伏变电站110千伏间隔保护改造工程/B2023-10.4C-A-13-亿能变进站光缆引入示意图.pdf
2025-07-11 15:52:27.002 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/正红110kV变电站110kV间隔保护改造工程
2025-07-11 15:52:27.002 | INFO     | database.filebase:_scan_new_directory:228 - 检测到新目录，开始扫描: /media/zhouxiang/FC7C74827C743A0A/Projects1/2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/正红110kV变电站110kV间隔保护改造工程
2025-07-11 15:52:27.002 | INFO     | database.filebase:_scan_new_directory:233 - 在新目录 /media/zhouxiang/FC7C74827C743A0A/Projects1/2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/正红110kV变电站110kV间隔保护改造工程 中找到 11 个文件需要处理。
2025-07-11 15:52:27.003 | INFO     | database.filebase:_scan_new_directory:255 - 新目录扫描完成: /media/zhouxiang/FC7C74827C743A0A/Projects1/2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/正红110kV变电站110kV间隔保护改造工程
2025-07-11 15:52:27.004 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/正红110kV变电站110kV间隔保护改造工程/B2023-10.2C-A-00-图纸目录.pdf
2025-07-11 15:52:27.005 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/正红110kV变电站110kV间隔保护改造工程/B2023-10.2C-A-01 正红110kV变电站110kV间隔保护改造工程 初步设计说明书.docx
2025-07-11 15:52:27.006 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/正红110kV变电站110kV间隔保护改造工程/B2023-10.2C-A-02 主要设备材料清册.docx
2025-07-11 15:52:27.007 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/正红110kV变电站110kV间隔保护改造工程/B2023-10.2C-A-03-2023年盐城市滨海县35千伏及以上电网地理接线图.pdf
2025-07-11 15:52:27.007 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/正红110kV变电站110kV间隔保护改造工程/B2023-10.2C-A-04-2025年盐城市滨海县35千伏及以上电网地理接线图.pdf
2025-07-11 15:52:27.008 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/正红110kV变电站110kV间隔保护改造工程/B2023-10.2C-A-05-正红变110kV主接线.pdf
2025-07-11 15:52:27.009 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/正红110kV变电站110kV间隔保护改造工程/B2023-10.2C-A-06-二次设备室平面布置图.pdf
2025-07-11 15:52:27.009 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/正红110kV变电站110kV间隔保护改造工程/B2023-10.2C-A-07-系统继电保护配置图.pdf
2025-07-11 15:52:27.010 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/正红110kV变电站110kV间隔保护改造工程/B2023-10.2C-A-08-光缆路径示意图.pdf
2025-07-11 15:52:27.011 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/正红110kV变电站110kV间隔保护改造工程/B2023-10.2C-A-09-光缆熔接示意图.pdf
2025-07-11 15:52:27.012 | INFO     | database.filebase:_remove_file:174 - [数据库删除] 2024/盐城滨海润电200兆瓦渔林光互补光伏发电项目110千伏送出工程/送审/送审/正红110kV变电站110kV间隔保护改造工程/B2023-10.2C-A-10-正红变进站光缆引入示意图.pdf
2025-07-11 15:52:44.168 | INFO     | core.session:logout_user:151 - 用户 'admin' (会话: 54af64c1-c34f-47f6-b1a3-93b761c557a1) 已从状态管理器登出。
2025-07-11 15:52:44.168 | INFO     | core.session:logout_user:153 - 用户 'admin' 登出时，其WebSocket连接处于活动状态，将尝试关闭。
2025-07-11 15:52:44.169 | INFO     | core.routing:logout:121 - HTTP会话已清除 (用户: admin)。
2025-07-11 15:52:44.169 | INFO     | sse_proxy.sse2websocket:run:228 - WebSocket 会话 54af64c1-c34f-47f6-b1a3-93b761c557a1 用户 admin 断开连接
2025-07-11 15:52:44.169 | DEBUG    | sse_proxy.sse2websocket:_stop:68 - SSEWebSocketProxy._stop stop_event.set()
2025-07-11 17:12:41.206 | INFO     | core.session:attempt_login:141 - 用户 'admin' (会话: 53ed0655-6420-4445-bf31-b4487e06bb62, IP: 127.0.0.1) 登录/状态更新成功。
2025-07-11 17:12:41.206 | INFO     | core.routing:login:110 - 用户 'admin' (IP: 127.0.0.1, Session: 53ed0655-6420-4445-bf31-b4487e06bb62) 登录成功。
2025-07-11 17:12:41.215 | INFO     | core.session:connect_websocket:92 - 用户 'admin' (会话: 53ed0655-6420-4445-bf31-b4487e06bb62) 的 WebSocket 已连接并关联。
