2025-08-03 09:35:38.000 | INFO     | core.session:process_inactive_sessions:487 - 检测到 1 个不活动会话，将执行登出: admin
2025-08-08 06:58:51.192 | DEBUG    | api.admin:admin_access:38 - Admin access granted for user 'admin' from IP '240e:3a1:7d0:ab80::e7'.
2025-08-08 06:59:19.518 | DEBUG    | api.admin:admin_access:38 - Admin access granted for user 'admin' from IP '240e:3a1:7d0:ab80::e7'.
2025-08-08 06:59:19.519 | INFO     | api.admin:update_admin_config:183 - 运行时配置 'OPENAI_API_BASE_URL' 已更新为: http://240e:3a1:7d0:ab80::e7:1234/v1
2025-08-08 06:59:19.519 | INFO     | api.admin:update_admin_config:180 - 运行时配置 'OPENAI_API_KEY' 已更新为: ******
2025-08-08 06:59:19.520 | INFO     | api.admin:update_admin_config:183 - 运行时配置 'OPENAI_MODEL_NAME' 已更新为: openai/gpt-oss-20b
2025-08-08 06:59:19.539 | DEBUG    | api.admin:admin_access:38 - Admin access granted for user 'admin' from IP '240e:3a1:7d0:ab80::e7'.
2025-08-08 06:59:36.139 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-08 06:59:36.140 | INFO     | sse_proxy.sse2websocket1:run:299 - 启动OpenAI转发：用户 admin, 会话 154b005c-9125-475d-bdce-7de542e78bdf, 对话ID: cfdcda26-1b5c-4bb2-bf00-fcfb2b54a06e, 查询: 你好
2025-08-08 06:59:36.140 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:qwen3-235b-a22b-instruct-2507
2025-08-08 06:59:50.106 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-08 06:59:50.107 | INFO     | sse_proxy.sse2websocket1:run:299 - 启动OpenAI转发：用户 admin, 会话 154b005c-9125-475d-bdce-7de542e78bdf, 对话ID: cfdcda26-1b5c-4bb2-bf00-fcfb2b54a06e, 查询: 帮我看看系统中有哪些项目
2025-08-08 06:59:50.107 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:qwen3-235b-a22b-instruct-2507
2025-08-08 06:59:51.559 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': '3', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user": "admin", "project_name": "/ALL"}'}}]
2025-08-08 06:59:51.560 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user": "admin", "project_name": "/ALL"}
2025-08-08 06:59:51.602 | INFO     | my_mcp_tools.mcp_tools:query_project_files:738 - 工具调用 (新版): query_project_files, 项目关键字='/ALL', 年份='None'
2025-08-08 06:59:51.602 | DEBUG    | database.document_service:_db_query:526 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? with params: ['项目文件']
2025-08-08 06:59:51.613 | INFO     | my_mcp_tools.mcp_tools:query_project_files:747 - 收到全部项目查询请求
2025-08-08 06:59:51.619 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:qwen3-235b-a22b-instruct-2507
2025-08-08 07:00:04.956 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-08 07:00:04.956 | INFO     | sse_proxy.sse2websocket1:run:299 - 启动OpenAI转发：用户 admin, 会话 154b005c-9125-475d-bdce-7de542e78bdf, 对话ID: cfdcda26-1b5c-4bb2-bf00-fcfb2b54a06e, 查询: 打开项目15
2025-08-08 07:00:04.956 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:qwen3-235b-a22b-instruct-2507
2025-08-08 07:00:07.910 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': '8', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user": "admin", "project_name": "白衣河输变电工程初设收口版"}'}}]
2025-08-08 07:00:07.910 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user": "admin", "project_name": "白衣河输变电工程初设收口版"}
2025-08-08 07:00:07.958 | INFO     | my_mcp_tools.mcp_tools:query_project_files:738 - 工具调用 (新版): query_project_files, 项目关键字='白衣河输变电工程初设收口版', 年份='None'
2025-08-08 07:00:07.958 | DEBUG    | database.document_service:_db_query:526 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? with params: ['项目文件']
2025-08-08 07:00:07.969 | INFO     | my_mcp_tools.mcp_tools:query_project_files:756 - 精确匹配到项目: '白衣河输变电工程初设收口版'
2025-08-08 07:00:07.969 | DEBUG    | database.document_service:_db_query:526 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND json_extract(metadata, '$.project_name') = ? with params: ['项目文件', '白衣河输变电工程初设收口版']
2025-08-08 07:00:07.973 | INFO     | core.session:update_opened_dir:379 - 用户 'admin' 的工作目录已更新为 '白衣河输变电工程初设收口版'，包含 340 个文件。
2025-08-08 07:00:07.978 | INFO     | core.session:update_opened_dir:399 - 已向用户 'admin' 发送工作目录更新通知。
2025-08-08 07:00:07.986 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:qwen3-235b-a22b-instruct-2507
2025-08-08 07:00:21.446 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-08 07:00:21.446 | INFO     | sse_proxy.sse2websocket1:run:265 - 会话 154b005c-9125-475d-bdce-7de542e78bdf 用户 admin 中止响应流任务
2025-08-08 07:00:21.447 | INFO     | sse_proxy.sse2websocket1:_start:101 - 会话 154b005c-9125-475d-bdce-7de542e78bdf 被取消
2025-08-08 07:00:25.133 | ERROR    | sse_proxy.sse2websocket1:run:307 - WebSocket 错误 (会话 154b005c-9125-475d-bdce-7de542e78bdf): Invalid port: '3a1:7d0:ab80::e7:1234'
2025-08-08 07:00:25.133 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-08 07:00:25.133 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:00:49.225 | DEBUG    | core.session:logout_user:152 - 用户 'admin' (会话: 154b005c-9125-475d-bdce-7de542e78bdf) 已从状态管理器登出。
2025-08-08 07:00:49.225 | INFO     | api.route:logout:80 - HTTP会话已清除 (用户: admin)。
2025-08-08 07:00:52.475 | INFO     | core.session:attempt_login:142 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f, IP: 240e:3a1:7d0:ab80::e7) 登录/状态更新成功。
2025-08-08 07:00:52.475 | INFO     | api.route:login:69 - 用户 'admin' (IP: 240e:3a1:7d0:ab80::e7, Session: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 登录成功。
2025-08-08 07:00:52.638 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:00:52.638 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:00:57.288 | DEBUG    | api.admin:admin_access:38 - Admin access granted for user 'admin' from IP '240e:3a1:7d0:ab80::e7'.
2025-08-08 07:00:57.288 | INFO     | api.admin:update_admin_config:164 - 从服务商 'tencent' 的预设中加载了 API Key。
2025-08-08 07:00:57.288 | INFO     | api.admin:update_admin_config:183 - 运行时配置 'OPENAI_API_BASE_URL' 已更新为: http://240e:3a1:7d0:ab80::e7:1234/v1
2025-08-08 07:00:57.289 | INFO     | api.admin:update_admin_config:183 - 运行时配置 'OPENAI_MODEL_NAME' 已更新为: openai/gpt-oss-20b
2025-08-08 07:00:57.289 | INFO     | api.admin:update_admin_config:180 - 运行时配置 'OPENAI_API_KEY' 已更新为: ******zI0G
2025-08-08 07:00:57.310 | DEBUG    | api.admin:admin_access:38 - Admin access granted for user 'admin' from IP '240e:3a1:7d0:ab80::e7'.
2025-08-08 07:00:58.894 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:00:58.894 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:01:04.577 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:01:04.577 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:01:10.584 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:01:10.584 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:01:16.883 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:01:16.883 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:01:23.012 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:01:23.014 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:01:28.755 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:01:28.755 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:01:34.580 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:01:34.580 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:01:40.575 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:01:40.576 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:01:46.607 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:01:46.607 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:01:52.570 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:01:52.570 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:01:58.657 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:01:58.657 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:02:04.591 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:02:04.592 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:02:10.653 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:02:10.653 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:02:16.641 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:02:16.642 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:02:22.834 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:02:22.835 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:02:28.944 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:02:28.944 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-08 07:02:28.947 | DEBUG    | api.admin:admin_access:38 - Admin access granted for user 'admin' from IP '240e:3a1:7d0:ab80::e7'.
2025-08-08 07:02:28.947 | INFO     | api.admin:update_admin_config:164 - 从服务商 'tencent' 的预设中加载了 API Key。
2025-08-08 07:02:28.947 | INFO     | api.admin:update_admin_config:183 - 运行时配置 'OPENAI_API_BASE_URL' 已更新为: http://[240e:3a1:7d0:ab80::e7]:1234/v1
2025-08-08 07:02:28.947 | INFO     | api.admin:update_admin_config:183 - 运行时配置 'OPENAI_MODEL_NAME' 已更新为: openai/gpt-oss-20b
2025-08-08 07:02:28.947 | INFO     | api.admin:update_admin_config:180 - 运行时配置 'OPENAI_API_KEY' 已更新为: ******zI0G
2025-08-08 07:02:28.967 | DEBUG    | api.admin:admin_access:38 - Admin access granted for user 'admin' from IP '240e:3a1:7d0:ab80::e7'.
2025-08-08 07:02:34.588 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f) 的 WebSocket 已连接并关联。
2025-08-08 07:02:34.665 | DEBUG    | sse_proxy.sse2websocket1:run:243 - 获取到的工具列表: ['query_specification_knowledge_base', 'diff_project_file', 'read_project_file', 'query_project_files', 'open_specification_files', 'write_review_doc']
2025-08-08 07:02:40.558 | INFO     | sse_proxy.sse2websocket1:run:276 - 收到新对话开始事件，对话ID: 2a05d24b-f41b-4667-8238-652938a4c91f。清空历史记录。
2025-08-08 07:02:49.034 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-08 07:02:49.034 | INFO     | sse_proxy.sse2websocket1:run:299 - 启动OpenAI转发：用户 admin, 会话 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f, 对话ID: 2a05d24b-f41b-4667-8238-652938a4c91f, 查询: nihao
2025-08-08 07:02:49.034 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 07:03:29.717 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-08 07:03:29.717 | INFO     | sse_proxy.sse2websocket1:run:299 - 启动OpenAI转发：用户 admin, 会话 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f, 对话ID: 2a05d24b-f41b-4667-8238-652938a4c91f, 查询: 看看系统中有哪些项目
2025-08-08 07:03:29.717 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 07:03:30.765 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': '11', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user":"admin","project_name":"/ALL"}'}}]
2025-08-08 07:03:30.765 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user":"admin","project_name":"/ALL"}
2025-08-08 07:03:30.808 | INFO     | my_mcp_tools.mcp_tools:query_project_files:738 - 工具调用 (新版): query_project_files, 项目关键字='/ALL', 年份='None'
2025-08-08 07:03:30.808 | DEBUG    | database.document_service:_db_query:526 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? with params: ['项目文件']
2025-08-08 07:03:30.819 | INFO     | my_mcp_tools.mcp_tools:query_project_files:747 - 收到全部项目查询请求
2025-08-08 07:03:30.825 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 07:03:40.530 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-08 07:03:40.530 | INFO     | sse_proxy.sse2websocket1:run:299 - 启动OpenAI转发：用户 admin, 会话 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f, 对话ID: 2a05d24b-f41b-4667-8238-652938a4c91f, 查询: 帮我打开项目1
2025-08-08 07:03:40.530 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 07:03:41.986 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': '37', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user":"admin","project_name":"无锡石园220千伏变电站第二台主变扩建工程"}'}}]
2025-08-08 07:03:41.986 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user":"admin","project_name":"无锡石园220千伏变电站第二台主变扩建工程"}
2025-08-08 07:03:42.035 | INFO     | my_mcp_tools.mcp_tools:query_project_files:738 - 工具调用 (新版): query_project_files, 项目关键字='无锡石园220千伏变电站第二台主变扩建工程', 年份='None'
2025-08-08 07:03:42.035 | DEBUG    | database.document_service:_db_query:526 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? with params: ['项目文件']
2025-08-08 07:03:42.045 | DEBUG    | my_mcp_tools.mcp_tools:query_project_files:767 - 模糊匹配查询到 1 个项目: ['1-无锡石园220千伏变电站第二台主变扩建工程']
2025-08-08 07:03:42.045 | INFO     | my_mcp_tools.mcp_tools:query_project_files:771 - 模糊匹配到唯一项目: '1-无锡石园220千伏变电站第二台主变扩建工程'
2025-08-08 07:03:42.046 | DEBUG    | database.document_service:_db_query:526 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND json_extract(metadata, '$.project_name') = ? with params: ['项目文件', '1-无锡石园220千伏变电站第二台主变扩建工程']
2025-08-08 07:03:42.047 | INFO     | core.session:update_opened_dir:379 - 用户 'admin' 的工作目录已更新为 '1-无锡石园220千伏变电站第二台主变扩建工程'，包含 55 个文件。
2025-08-08 07:03:42.048 | INFO     | core.session:update_opened_dir:399 - 已向用户 'admin' 发送工作目录更新通知。
2025-08-08 07:03:42.055 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 07:03:51.078 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-08 07:03:51.078 | INFO     | sse_proxy.sse2websocket1:run:299 - 启动OpenAI转发：用户 admin, 会话 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f, 对话ID: 2a05d24b-f41b-4667-8238-652938a4c91f, 查询: 读取环评报告
2025-08-08 07:03:51.078 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 07:04:20.436 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-08 07:04:20.437 | INFO     | sse_proxy.sse2websocket1:run:299 - 启动OpenAI转发：用户 admin, 会话 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f, 对话ID: 2a05d24b-f41b-4667-8238-652938a4c91f, 查询: 读取环评报告
2025-08-08 07:04:20.437 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 07:04:41.639 | INFO     | sse_proxy.sse2websocket1:run:276 - 收到新对话开始事件，对话ID: a738567a-79e4-430e-888c-8bb62e6d470b。清空历史记录。
2025-08-08 07:04:55.187 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-08 07:04:55.187 | INFO     | sse_proxy.sse2websocket1:run:299 - 启动OpenAI转发：用户 admin, 会话 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f, 对话ID: a738567a-79e4-430e-888c-8bb62e6d470b, 查询: 看看系统中有哪些项目
2025-08-08 07:04:55.187 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 07:04:55.924 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': '48', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user":"admin","project_name":"/ALL"}'}}]
2025-08-08 07:04:55.925 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user":"admin","project_name":"/ALL"}
2025-08-08 07:04:55.969 | INFO     | my_mcp_tools.mcp_tools:query_project_files:738 - 工具调用 (新版): query_project_files, 项目关键字='/ALL', 年份='None'
2025-08-08 07:04:55.969 | DEBUG    | database.document_service:_db_query:526 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? with params: ['项目文件']
2025-08-08 07:04:55.981 | INFO     | my_mcp_tools.mcp_tools:query_project_files:747 - 收到全部项目查询请求
2025-08-08 07:04:55.986 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 07:05:05.428 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-08 07:05:05.428 | INFO     | sse_proxy.sse2websocket1:run:299 - 启动OpenAI转发：用户 admin, 会话 0fc058fc-a860-4d96-92f1-ecd50d5c2a6f, 对话ID: a738567a-79e4-430e-888c-8bb62e6d470b, 查询: 打开丹华的项目
2025-08-08 07:05:05.428 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 07:05:06.413 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': '61', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user":"admin","project_name":"丹华初设"}'}}]
2025-08-08 07:05:06.413 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user":"admin","project_name":"丹华初设"}
2025-08-08 07:05:06.459 | INFO     | my_mcp_tools.mcp_tools:query_project_files:738 - 工具调用 (新版): query_project_files, 项目关键字='丹华初设', 年份='None'
2025-08-08 07:05:06.459 | DEBUG    | database.document_service:_db_query:526 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? with params: ['项目文件']
2025-08-08 07:05:06.476 | INFO     | my_mcp_tools.mcp_tools:query_project_files:756 - 精确匹配到项目: '丹华初设'
2025-08-08 07:05:06.477 | DEBUG    | database.document_service:_db_query:526 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND json_extract(metadata, '$.project_name') = ? with params: ['项目文件', '丹华初设']
2025-08-08 07:05:06.479 | INFO     | core.session:update_opened_dir:379 - 用户 'admin' 的工作目录已更新为 '丹华初设'，包含 153 个文件。
2025-08-08 07:05:06.480 | INFO     | core.session:update_opened_dir:399 - 已向用户 'admin' 发送工作目录更新通知。
2025-08-08 07:05:06.489 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 07:05:07.172 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': '72', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user":"admin","project_name":"/ALL"}'}}]
2025-08-08 07:05:07.173 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user":"admin","project_name":"/ALL"}
2025-08-08 07:05:07.217 | INFO     | my_mcp_tools.mcp_tools:query_project_files:738 - 工具调用 (新版): query_project_files, 项目关键字='/ALL', 年份='None'
2025-08-08 07:05:07.217 | DEBUG    | database.document_service:_db_query:526 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? with params: ['项目文件']
2025-08-08 07:05:07.229 | INFO     | my_mcp_tools.mcp_tools:query_project_files:747 - 收到全部项目查询请求
2025-08-08 07:05:07.234 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 07:05:07.927 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': '83', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user":"admin","project_name":"/ALL"}'}}]
2025-08-08 07:05:07.927 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user":"admin","project_name":"/ALL"}
2025-08-08 07:05:07.970 | INFO     | my_mcp_tools.mcp_tools:query_project_files:738 - 工具调用 (新版): query_project_files, 项目关键字='/ALL', 年份='None'
2025-08-08 07:05:07.970 | DEBUG    | database.document_service:_db_query:526 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? with params: ['项目文件']
2025-08-08 07:05:07.981 | INFO     | my_mcp_tools.mcp_tools:query_project_files:747 - 收到全部项目查询请求
2025-08-08 07:05:07.987 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 07:05:08.931 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': '94', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user":"admin","project_name":"/ALL"}'}}]
2025-08-08 07:05:08.931 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user":"admin","project_name":"/ALL"}
2025-08-08 07:05:08.975 | INFO     | my_mcp_tools.mcp_tools:query_project_files:738 - 工具调用 (新版): query_project_files, 项目关键字='/ALL', 年份='None'
2025-08-08 07:05:08.975 | DEBUG    | database.document_service:_db_query:526 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? with params: ['项目文件']
2025-08-08 07:05:08.991 | INFO     | my_mcp_tools.mcp_tools:query_project_files:747 - 收到全部项目查询请求
2025-08-08 07:05:08.997 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 07:05:09.723 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': '105', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user":"admin","project_name":"/ALL"}'}}]
2025-08-08 07:05:09.723 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user":"admin","project_name":"/ALL"}
2025-08-08 07:05:09.765 | INFO     | my_mcp_tools.mcp_tools:query_project_files:738 - 工具调用 (新版): query_project_files, 项目关键字='/ALL', 年份='None'
2025-08-08 07:05:09.765 | DEBUG    | database.document_service:_db_query:526 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? with params: ['项目文件']
2025-08-08 07:05:09.776 | INFO     | my_mcp_tools.mcp_tools:query_project_files:747 - 收到全部项目查询请求
2025-08-08 07:05:09.781 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
