2025-08-11 12:04:47.822 | INFO     | __main__:<module>:35 - Loguru 日志系统已初始化。
2025-08-11 13:59:43.772 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0192c7f5-081b-72f2-a3c6-178676ec608a_70_234_1152_1146_503_0.jpg' -> '/spec_images/0192c7f5-081b-72f2-a3c6-178676ec608a_70_234_1152_1146_503_0.jpg'
2025-08-11 13:59:43.773 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0192c7f5-081b-72f2-a3c6-178676ec608a_70_234_1152_1146_503_0.jpg
2025-08-11 13:59:43.773 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0192c7f5-081b-72f2-a3c6-178676ec608a_70_234_1152_1146_503_0.jpg']
2025-08-11 13:59:43.774 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/GB／T-14285—2023《继电保护和安全自动装置技术规程》_md/images/0192c7f5-081b-72f2-a3c6-178676ec608a_68_163_248_1019_1887_0.jpg
2025-08-11 13:59:43.774 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/GB／T-14285—2023《继电保护和安全自动装置技术规程》_md/images/0192c7f5-081b-72f2-a3c6-178676ec608a_69_257_392_1118_414_0.jpg
2025-08-11 13:59:43.775 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/GB／T-14285—2023《继电保护和安全自动装置技术规程》_md/images/0192c7f5-081b-72f2-a3c6-178676ec608a_69_235_1053_1153_960_0.jpg
2025-08-11 13:59:43.776 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/GB／T-14285—2023《继电保护和安全自动装置技术规程》_md/images/0192c7f5-081b-72f2-a3c6-178676ec608a_70_227_383_1163_510_0.jpg
2025-08-11 13:59:43.776 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/GB／T-14285—2023《继电保护和安全自动装置技术规程》_md/images/0192c7f5-081b-72f2-a3c6-178676ec608a_70_234_1152_1146_503_0.jpg
2025-08-11 13:59:43.785 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0192c7f5-081b-72f2-a3c6-178676ec608a_71_416_1374_824_646_0.jpg' -> '/spec_images/0192c7f5-081b-72f2-a3c6-178676ec608a_71_416_1374_824_646_0.jpg'
2025-08-11 13:59:43.786 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0192c7f5-081b-72f2-a3c6-178676ec608a_71_416_1374_824_646_0.jpg
2025-08-11 13:59:43.786 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0192c7f5-081b-72f2-a3c6-178676ec608a_71_416_1374_824_646_0.jpg']
2025-08-11 13:59:43.787 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0192c7f5-081b-72f2-a3c6-178676ec608a_73_362_1146_917_618_0.jpg' -> '/spec_images/0192c7f5-081b-72f2-a3c6-178676ec608a_73_362_1146_917_618_0.jpg'
2025-08-11 13:59:43.787 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0192c7f5-081b-72f2-a3c6-178676ec608a_74_573_1274_462_123_0.jpg' -> '/spec_images/0192c7f5-081b-72f2-a3c6-178676ec608a_74_573_1274_462_123_0.jpg'
2025-08-11 13:59:43.788 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0192c7f5-081b-72f2-a3c6-178676ec608a_73_362_1146_917_618_0.jpg
2025-08-11 13:59:43.788 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0192c7f5-081b-72f2-a3c6-178676ec608a_74_573_1274_462_123_0.jpg
2025-08-11 13:59:43.788 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0192c7f5-081b-72f2-a3c6-178676ec608a_73_362_1146_917_618_0.jpg']
2025-08-11 13:59:43.788 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0192c7f5-081b-72f2-a3c6-178676ec608a_74_573_1274_462_123_0.jpg']
2025-08-11 13:59:43.790 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/GB／T-14285—2023《继电保护和安全自动装置技术规程》_md/images/0192c7f5-081b-72f2-a3c6-178676ec608a_71_416_1374_824_646_0.jpg
2025-08-11 13:59:43.791 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0192c7f5-081b-72f2-a3c6-178676ec608a_76_248_1224_1104_782_0.jpg' -> '/spec_images/0192c7f5-081b-72f2-a3c6-178676ec608a_76_248_1224_1104_782_0.jpg'
2025-08-11 13:59:43.791 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0192c7f5-081b-72f2-a3c6-178676ec608a_78_242_276_1113_842_0.jpg' -> '/spec_images/0192c7f5-081b-72f2-a3c6-178676ec608a_78_242_276_1113_842_0.jpg'
2025-08-11 13:59:43.792 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0192c7f5-081b-72f2-a3c6-178676ec608a_76_248_1224_1104_782_0.jpg
2025-08-11 13:59:43.792 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0192c7f5-081b-72f2-a3c6-178676ec608a_78_242_276_1113_842_0.jpg
2025-08-11 13:59:43.792 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0192c7f5-081b-72f2-a3c6-178676ec608a_76_248_1224_1104_782_0.jpg']
2025-08-11 13:59:43.793 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0192c7f5-081b-72f2-a3c6-178676ec608a_80_347_280_898_515_0.jpg' -> '/spec_images/0192c7f5-081b-72f2-a3c6-178676ec608a_80_347_280_898_515_0.jpg'
2025-08-11 13:59:43.793 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0192c7f5-081b-72f2-a3c6-178676ec608a_78_242_276_1113_842_0.jpg']
2025-08-11 13:59:43.793 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/GB／T-14285—2023《继电保护和安全自动装置技术规程》_md/images/0192c7f5-081b-72f2-a3c6-178676ec608a_73_362_1146_917_618_0.jpg
2025-08-11 13:59:43.794 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/GB／T-14285—2023《继电保护和安全自动装置技术规程》_md/images/0192c7f5-081b-72f2-a3c6-178676ec608a_74_573_1274_462_123_0.jpg
2025-08-11 13:59:43.794 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0192c7f5-081b-72f2-a3c6-178676ec608a_80_347_280_898_515_0.jpg
2025-08-11 13:59:43.795 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0192c7f5-081b-72f2-a3c6-178676ec608a_80_347_280_898_515_0.jpg']
2025-08-11 13:59:43.795 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/GB／T-14285—2023《继电保护和安全自动装置技术规程》_md/images/0192c7f5-081b-72f2-a3c6-178676ec608a_76_248_1224_1104_782_0.jpg
2025-08-11 13:59:43.796 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/GB／T-14285—2023《继电保护和安全自动装置技术规程》_md/images/0192c7f5-081b-72f2-a3c6-178676ec608a_78_242_276_1113_842_0.jpg
2025-08-11 13:59:43.797 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/GB／T-14285—2023《继电保护和安全自动装置技术规程》_md/images/0192c7f5-081b-72f2-a3c6-178676ec608a_80_347_280_898_515_0.jpg
2025-08-11 13:59:43.803 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0192c7f5-081b-72f2-a3c6-178676ec608a_86_210_747_1187_915_0.jpg' -> '/spec_images/0192c7f5-081b-72f2-a3c6-178676ec608a_86_210_747_1187_915_0.jpg'
2025-08-11 13:59:43.804 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0192c7f5-081b-72f2-a3c6-178676ec608a_86_210_747_1187_915_0.jpg
2025-08-11 13:59:43.804 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0192c7f5-081b-72f2-a3c6-178676ec608a_87_238_256_1180_936_0.jpg' -> '/spec_images/0192c7f5-081b-72f2-a3c6-178676ec608a_87_238_256_1180_936_0.jpg'
2025-08-11 13:59:43.804 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0192c7f5-081b-72f2-a3c6-178676ec608a_86_210_747_1187_915_0.jpg']
2025-08-11 13:59:43.805 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0192c7f5-081b-72f2-a3c6-178676ec608a_87_238_256_1180_936_0.jpg
2025-08-11 13:59:43.806 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0192c7f5-081b-72f2-a3c6-178676ec608a_91_256_269_1156_955_0.jpg' -> '/spec_images/0192c7f5-081b-72f2-a3c6-178676ec608a_91_256_269_1156_955_0.jpg'
2025-08-11 13:59:43.806 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0192c7f5-081b-72f2-a3c6-178676ec608a_87_238_256_1180_936_0.jpg']
2025-08-11 13:59:43.806 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0192c7f5-081b-72f2-a3c6-178676ec608a_92_232_301_1140_940_0.jpg' -> '/spec_images/0192c7f5-081b-72f2-a3c6-178676ec608a_92_232_301_1140_940_0.jpg'
2025-08-11 13:59:43.806 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0192c7f5-081b-72f2-a3c6-178676ec608a_91_256_269_1156_955_0.jpg
2025-08-11 13:59:43.807 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0192c7f5-081b-72f2-a3c6-178676ec608a_92_232_301_1140_940_0.jpg
2025-08-11 13:59:43.807 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0192c7f5-081b-72f2-a3c6-178676ec608a_91_256_269_1156_955_0.jpg']
2025-08-11 13:59:43.808 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0192c7f5-081b-72f2-a3c6-178676ec608a_92_232_301_1140_940_0.jpg']
2025-08-11 13:59:43.809 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0192c7f5-081b-72f2-a3c6-178676ec608a_92_233_1466_1147_602_0.jpg' -> '/spec_images/0192c7f5-081b-72f2-a3c6-178676ec608a_92_233_1466_1147_602_0.jpg'
2025-08-11 13:59:43.809 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/GB／T-14285—2023《继电保护和安全自动装置技术规程》_md/images/0192c7f5-081b-72f2-a3c6-178676ec608a_86_210_747_1187_915_0.jpg
2025-08-11 13:59:43.810 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0192c7f5-081b-72f2-a3c6-178676ec608a_92_233_1466_1147_602_0.jpg
2025-08-11 13:59:43.810 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0192c7f5-081b-72f2-a3c6-178676ec608a_92_233_1466_1147_602_0.jpg']
2025-08-11 13:59:43.811 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0192c7f5-081b-72f2-a3c6-178676ec608a_93_324_268_737_1834_0.jpg' -> '/spec_images/0192c7f5-081b-72f2-a3c6-178676ec608a_93_324_268_737_1834_0.jpg'
2025-08-11 13:59:43.812 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0192c7f5-081b-72f2-a3c6-178676ec608a_93_324_268_737_1834_0.jpg
2025-08-11 13:59:43.812 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0192c7f5-081b-72f2-a3c6-178676ec608a_93_324_268_737_1834_0.jpg']
2025-08-11 13:59:43.812 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/GB／T-14285—2023《继电保护和安全自动装置技术规程》_md/images/0192c7f5-081b-72f2-a3c6-178676ec608a_87_238_256_1180_936_0.jpg
2025-08-11 13:59:43.813 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/GB／T-14285—2023《继电保护和安全自动装置技术规程》_md/images/0192c7f5-081b-72f2-a3c6-178676ec608a_91_256_269_1156_955_0.jpg
2025-08-11 13:59:43.813 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/GB／T-14285—2023《继电保护和安全自动装置技术规程》_md/images/0192c7f5-081b-72f2-a3c6-178676ec608a_92_233_1466_1147_602_0.jpg
2025-08-11 13:59:43.813 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/GB／T-14285—2023《继电保护和安全自动装置技术规程》_md/images/0192c7f5-081b-72f2-a3c6-178676ec608a_92_232_301_1140_940_0.jpg
2025-08-11 13:59:43.814 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/GB／T-14285—2023《继电保护和安全自动装置技术规程》_md/images/0192c7f5-081b-72f2-a3c6-178676ec608a_93_324_268_737_1834_0.jpg
2025-08-11 14:01:15.505 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-11 14:01:15.506 | INFO     | sse_proxy.sse2websocket1:run:299 - 启动OpenAI转发：用户 admin, 会话 3f2e6017-7bc9-4ce9-aa6c-481f47fadf2d, 对话ID: 7c9b2b78-009b-4534-b0f9-ac1cc889fc24, 查询: 再帮我打开GB-50217
2025-08-11 14:01:15.506 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:GLM-4.5-Flash
2025-08-11 14:01:19.576 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': 'call_m4Zt6DfwQd2YkKtHd-Ke6g', 'type': 'function', 'function': {'name': 'open_specification_files', 'arguments': '{"user": "admin", "query_spec_filename": "GB-50217", "category": "电气", "read_file": true, "top_n": 10}'}}]
2025-08-11 14:01:19.577 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: open_specification_files with args: {"user": "admin", "query_spec_filename": "GB-50217", "category": "电气", "read_file": true, "top_n": 10}
2025-08-11 14:01:19.622 | INFO     | my_mcp_tools.mcp_tools:open_specification_files:835 - 工具调用: open_specification_files, 查询: 'GB-50217', 类别: '电气', 读取文件: True, Top N: 10
2025-08-11 14:01:19.622 | DEBUG    | database.document_service:_db_query:559 - 查询规范文件分类 (适配器): 电气
2025-08-11 14:01:19.624 | INFO     | database.document_service:_db_query:580 - 查询到 '电气' 分类的规范共 2 条:{'DLT-866-2015 电流互感器和电压互感器选择及计算规程_md': '电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/DLT-866-2015 电流互感器和电压互感器选择及计算规程.md', '33-GB-50217-2018-电力工程电缆设计标准_md': '电气/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB 50217-2018 电力工程电缆设计标准.md'}
2025-08-11 14:01:19.625 | DEBUG    | my_mcp_tools.mcp_tools:_get_embeddings:171 - 正在调用嵌入模型: base_url='http://127.0.0.1:8001/v1', model='/home/zhouxiang/models/BAAI_bge-m3'
2025-08-11 14:01:19.703 | DEBUG    | my_mcp_tools.mcp_tools:_find_similar_items_with_scores:201 - 向量检索 Top-10 结果: [('33-GB-50217-2018-电力工程电缆设计标准_md', 0.6269872325718288), ('DLT-866-2015 电流互感器和电压互感器选择及计算规程_md', 0.4049916552438909)]
2025-08-11 14:01:19.703 | INFO     | my_mcp_tools.mcp_tools:open_specification_files:933 - 最匹配文件 '电气/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB 50217-2018 电力工程电缆设计标准.md' 相似度(0.6270) 不足 0.7，不读取文件内容，返回列表。
2025-08-11 14:01:19.710 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:GLM-4.5-Flash
2025-08-11 14:01:23.569 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': 'call_ab6mp4WuSnmqp0oUrVUlvg', 'type': 'function', 'function': {'name': 'open_specification_files', 'arguments': '{"user": "admin", "query_spec_filename": "GB 50217-2018 电力工程电缆设计标准", "category": "电气", "read_file": true, "top_n": 10}'}}]
2025-08-11 14:01:23.570 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: open_specification_files with args: {"user": "admin", "query_spec_filename": "GB 50217-2018 电力工程电缆设计标准", "category": "电气", "read_file": true, "top_n": 10}
2025-08-11 14:01:23.619 | INFO     | my_mcp_tools.mcp_tools:open_specification_files:835 - 工具调用: open_specification_files, 查询: 'GB 50217-2018 电力工程电缆设计标准', 类别: '电气', 读取文件: True, Top N: 10
2025-08-11 14:01:23.619 | DEBUG    | database.document_service:_db_query:559 - 查询规范文件分类 (适配器): 电气
2025-08-11 14:01:23.620 | INFO     | database.document_service:_db_query:580 - 查询到 '电气' 分类的规范共 2 条:{'DLT-866-2015 电流互感器和电压互感器选择及计算规程_md': '电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/DLT-866-2015 电流互感器和电压互感器选择及计算规程.md', '33-GB-50217-2018-电力工程电缆设计标准_md': '电气/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB 50217-2018 电力工程电缆设计标准.md'}
2025-08-11 14:01:23.620 | DEBUG    | my_mcp_tools.mcp_tools:_get_embeddings:171 - 正在调用嵌入模型: base_url='http://127.0.0.1:8001/v1', model='/home/zhouxiang/models/BAAI_bge-m3'
2025-08-11 14:01:23.688 | DEBUG    | my_mcp_tools.mcp_tools:_find_similar_items_with_scores:201 - 向量检索 Top-10 结果: [('33-GB-50217-2018-电力工程电缆设计标准_md', 0.9103247939765802), ('DLT-866-2015 电流互感器和电压互感器选择及计算规程_md', 0.5215518531237241)]
2025-08-11 14:01:23.689 | INFO     | my_mcp_tools.mcp_tools:open_specification_files:895 - 最匹配文件 '电气/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB 50217-2018 电力工程电缆设计标准.md' 相似度(0.9103) > 0.7，准备读取内容。
2025-08-11 14:01:23.689 | DEBUG    | my_mcp_tools.mcp_tools:_get_spec_file_content:96 - MCP Tool: 尝试读取规程文件: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB 50217-2018 电力工程电缆设计标准.md
2025-08-11 14:01:23.690 | DEBUG    | my_mcp_tools.mcp_tools:_get_spec_file_content:100 - MCP Tool: 读取完成，文件: 33-GB 50217-2018 电力工程电缆设计标准.md, 内容长度: 184583
2025-08-11 14:01:23.690 | WARNING  | my_mcp_tools.mcp_tools:open_specification_files:914 - 文件 '电气/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB 50217-2018 电力工程电缆设计标准.md' 内容过长，可能超过模型上下文窗口。
2025-08-11 14:01:23.691 | INFO     | core.session:update_opened_file:310 - 用户 'admin' 已打开文件 '电气/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB 50217-2018 电力工程电缆设计标准.md' (token: 1cf750cbf8d148d6afcaf3e918150fef), 有效期至: Mon Aug 11 22:01:23 2025
2025-08-11 14:01:23.701 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:GLM-4.5-Flash
2025-08-11 14:01:23.833 | DEBUG    | api.route:download_file_via_token:193 - Token '1cf750cbf8d148d6afcaf3e918150fef' 验证成功。准备下载文件: '33-GB 50217-2018 电力工程电缆设计标准.md' (路径: '/media/zhouxiang/FC7C74827C743A0A/规程规范/电气/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB 50217-2018 电力工程电缆设计标准.md', URL文件名: '33-GB 50217-2018 电力工程电缆设计标准.md')
2025-08-11 14:01:25.444 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0193193b-d97d-7cb4-99d2-4c7216026569_0_1237_154_289_162_0.jpg' -> '/spec_images/0193193b-d97d-7cb4-99d2-4c7216026569_0_1237_154_289_162_0.jpg'
2025-08-11 14:01:25.445 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0193193b-d97d-7cb4-99d2-4c7216026569_0_1237_154_289_162_0.jpg
2025-08-11 14:01:25.445 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0193193b-d97d-7cb4-99d2-4c7216026569_0_1237_154_289_162_0.jpg']
2025-08-11 14:01:25.446 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB-50217-2018-电力工程电缆设计标准_md/images/0193193b-d97d-7cb4-99d2-4c7216026569_0_1237_154_289_162_0.jpg
2025-08-11 14:01:25.447 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0193193b-d97d-7cb4-99d2-4c7216026569_32_361_435_977_304_0.jpg' -> '/spec_images/0193193b-d97d-7cb4-99d2-4c7216026569_32_361_435_977_304_0.jpg'
2025-08-11 14:01:25.448 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0193193b-d97d-7cb4-99d2-4c7216026569_32_361_435_977_304_0.jpg
2025-08-11 14:01:25.448 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0193193b-d97d-7cb4-99d2-4c7216026569_32_616_930_468_258_0.jpg' -> '/spec_images/0193193b-d97d-7cb4-99d2-4c7216026569_32_616_930_468_258_0.jpg'
2025-08-11 14:01:25.448 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0193193b-d97d-7cb4-99d2-4c7216026569_32_361_435_977_304_0.jpg']
2025-08-11 14:01:25.451 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0193193b-d97d-7cb4-99d2-4c7216026569_32_287_1311_1133_384_0.jpg' -> '/spec_images/0193193b-d97d-7cb4-99d2-4c7216026569_32_287_1311_1133_384_0.jpg'
2025-08-11 14:01:25.451 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0193193b-d97d-7cb4-99d2-4c7216026569_68_304_320_1113_638_0.jpg' -> '/spec_images/0193193b-d97d-7cb4-99d2-4c7216026569_68_304_320_1113_638_0.jpg'
2025-08-11 14:01:25.451 | DEBUG    | __main__:rewrite_spec_images_middleware:167 - 中间件重写路径: '/static/images/0193193b-d97d-7cb4-99d2-4c7216026569_68_287_1114_1128_645_0.jpg' -> '/spec_images/0193193b-d97d-7cb4-99d2-4c7216026569_68_287_1114_1128_645_0.jpg'
2025-08-11 14:01:25.452 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0193193b-d97d-7cb4-99d2-4c7216026569_32_616_930_468_258_0.jpg
2025-08-11 14:01:25.452 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0193193b-d97d-7cb4-99d2-4c7216026569_32_287_1311_1133_384_0.jpg
2025-08-11 14:01:25.452 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0193193b-d97d-7cb4-99d2-4c7216026569_32_616_930_468_258_0.jpg']
2025-08-11 14:01:25.453 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0193193b-d97d-7cb4-99d2-4c7216026569_68_304_320_1113_638_0.jpg
2025-08-11 14:01:25.453 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0193193b-d97d-7cb4-99d2-4c7216026569_32_287_1311_1133_384_0.jpg']
2025-08-11 14:01:25.453 | DEBUG    | api.route:get_spec_image:205 - 收到图片请求: 0193193b-d97d-7cb4-99d2-4c7216026569_68_287_1114_1128_645_0.jpg
2025-08-11 14:01:25.453 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0193193b-d97d-7cb4-99d2-4c7216026569_68_304_320_1113_638_0.jpg']
2025-08-11 14:01:25.454 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND file_name = ? with params: ['规范文件', '0193193b-d97d-7cb4-99d2-4c7216026569_68_287_1114_1128_645_0.jpg']
2025-08-11 14:01:25.455 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB-50217-2018-电力工程电缆设计标准_md/images/0193193b-d97d-7cb4-99d2-4c7216026569_32_361_435_977_304_0.jpg
2025-08-11 14:01:25.456 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB-50217-2018-电力工程电缆设计标准_md/images/0193193b-d97d-7cb4-99d2-4c7216026569_32_616_930_468_258_0.jpg
2025-08-11 14:01:25.457 | INFO     | api.route:get_spec_image:238 - 成功找到并返回图片: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/33-GB-50217-2018-电力工程电缆设计标准_md/33-GB-50217-2018-电力工程电缆设计标准_md/images/0193193b-d97d-7cb4-99d2-4c7216026569_68_304_320_1113_638_0.jpg
